"ID";"Type";"SKU";"Name";"Published";"Is featured?";"Visibility in catalog";"Short description";"Description";"Date sale price starts";"Date sale price ends";"Tax status";"Tax class";"In stock?";"Stock";"Low stock amount";"Backorders allowed?";"Sold individually?";"Weight (unit)";"Length (unit)";"Width (unit)";"Height (unit)";"Allow customer reviews?";"Purchase Note";"Sale price";"Regular price";"Categories";"Tags";"Shipping class";"Images";"Download limit";"Download expiry days";"Parent";"Grouped products";"Upsells";"Cross-sells";"External URL";"Button text";"Position";"Attribute 1 visible";"Attribute 1 global";"Attribute 1 name";"Attribute 1 value(s)";"Attribute 2 visible";"Attribute 2 global";"Attribute 2 name";"Attribute 2 value(s)";"Attribute 3 visible";"Attribute 3 global";"Attribute 3 name";"Attribute 3 value(s)";"Attribute 4 visible";"Attribute 4 global";"Attribute 4 name";"Attribute 4 value(s)";"Attribute 5 visible";"Attribute 5 global";"Attribute 5 name";"Attribute 5 value(s)";"Attribute 6 visible";"Attribute 6 global";"Attribute 6 name";"Attribute 6 value(s)";"Attribute 7 visible";"Attribute 7 global";"Attribute 7 name";"Attribute 7 value(s)";"Attribute 8 visible";"Attribute 8 global";"Attribute 8 name";"Attribute 8 value(s)";"Attribute 9 visible";"Attribute 9 global";"Attribute 9 name";"Attribute 9 value(s)";"Attribute 10 visible";"Attribute 10 global";"Attribute 10 name";"Attribute 10 value(s)";"Attribute 11 visible";"Attribute 11 global";"Attribute 11 name";"Attribute 11 value(s)";"Attribute 12 visible";"Attribute 12 global";"Attribute 12 name";"Attribute 12 value(s)";"Attribute 13 visible";"Attribute 13 global";"Attribute 13 name";"Attribute 13 value(s)";"Attribute 14 visible";"Attribute 14 global";"Attribute 14 name";"Attribute 14 value(s)";"Attribute 15 visible";"Attribute 15 global";"Attribute 15 name";"Attribute 15 value(s)";"Attribute 16 visible";"Attribute 16 global";"Attribute 16 name";"Attribute 16 value(s)";"Attribute 17 visible";"Attribute 17 global";"Attribute 17 name";"Attribute 17 value(s)";"Attribute 18 visible";"Attribute 18 global";"Attribute 18 name";"Attribute 18 value(s)";"Attribute 19 visible";"Attribute 19 global";"Attribute 19 name";"Attribute 19 value(s)";"Attribute 20 visible";"Attribute 20 global";"Attribute 20 name";"Attribute 20 value(s)";"Attribute 21 visible";"Attribute 21 global";"Attribute 21 name";"Attribute 21 value(s)";"Attribute 22 visible";"Attribute 22 global";"Attribute 22 name";"Attribute 22 value(s)";"Attribute 23 visible";"Attribute 23 global";"Attribute 23 name";"Attribute 23 value(s)";"Attribute 24 visible";"Attribute 24 global";"Attribute 24 name";"Attribute 24 value(s)";"Attribute 25 visible";"Attribute 25 global";"Attribute 25 name";"Attribute 25 value(s)";"Attribute 26 visible";"Attribute 26 global";"Attribute 26 name";"Attribute 26 value(s)";"Attribute 27 visible";"Attribute 27 global";"Attribute 27 name";"Attribute 27 value(s)";"Attribute 28 visible";"Attribute 28 global";"Attribute 28 name";"Attribute 28 value(s)";"Attribute 29 visible";"Attribute 29 global";"Attribute 29 name";"Attribute 29 value(s)";"Attribute 30 visible";"Attribute 30 global";"Attribute 30 name";"Attribute 30 value(s)";"Attribute 31 visible";"Attribute 31 global";"Attribute 31 name";"Attribute 31 value(s)";"Attribute 32 visible";"Attribute 32 global";"Attribute 32 name";"Attribute 32 value(s)";"Attribute 33 visible";"Attribute 33 global";"Attribute 33 name";"Attribute 33 value(s)";"Attribute 34 visible";"Attribute 34 global";"Attribute 34 name";"Attribute 34 value(s)"
"";"variable";"2644";"3-х местный диван «Мирано» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;"";2320.0;1040.0;1000.0;1;"";"";"";"Мягкая мебель > Диваны";"";"";"";"";"";"";"";"";"";"";"";"";1;1;"Боковины";"съемные";"";"";"";"";1;1;"Высота (мм)";"1000 мм";1;1;"Длина (мм)";"2320 мм";1;1;"Длина спального места (мм)";"1980";"";"";"";"";"";"";"";"";1;1;"Количество сидячих мест";"4";1;1;"Количество спальных мест";"2-спальное";"";"";"";"";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную";"";"";"";"";"";"";"";"";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";"";"";"";"";"";"";"";"";1;1;"По габаритам";"длинные; большие";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие";"";"";"";"";1;1;"Система комплектации";"модульная";"";"";"";"";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1040 мм";1;1;"Ширина спального места (мм)";"1550";"";"";"";"";"";"";"";"";"";"";"";""
"";"variation";6352;"3-х местный диван «Мирано» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;"";2320.0;1040.0;1000.0;1;"";116903.0;155870.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/mirano_565_21gr5bb7462f1fd29.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6352/Mirano_557_21gr.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6352/Mirano_558_21gr.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6352/Mirano_559_21gr.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6352/Mirano_560_21gr.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6352/Mirano_563_21gr.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6352/mirano_565_21gr_3m5d9c4bfab18e1.jpg";"";"";"2644";"";"";"";"";"";"";1;1;"Боковины";"съемные";"";"";"";"";1;1;"Высота (мм)";"1000 мм";1;1;"Длина (мм)";"2320 мм";1;1;"Длина спального места (мм)";"1980";"";"";"";"";"";"";"";"";1;1;"Количество сидячих мест";"4";1;1;"Количество спальных мест";"2-спальное";"";"";"";"";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную";"";"";"";"";"";"";"";"";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";"";"";"";"";"";"";"";"";1;1;"По габаритам";"длинные; большие";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие";"";"";"";"";1;1;"Система комплектации";"модульная";"";"";"";"";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1040 мм";1;1;"Ширина спального места (мм)";"1550";1;1;"Материал";"ткань";1;1;"Обивка";"21 группа";"";"";"";""
"";"variation";6353;"3-х местный диван «Мирано» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;"";2320.0;1040.0;1000.0;1;"";119250.0;159000.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/mirano_493_22gr5bb746429e7c9.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6353/mirano_525_22gr5bb7464c67124.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6353/mirano_499_22gr_3m5d9c4ca42e775.jpg";"";"";"2644";"";"";"";"";"";"";1;1;"Боковины";"съемные";"";"";"";"";1;1;"Высота (мм)";"1000 мм";1;1;"Длина (мм)";"2320 мм";1;1;"Длина спального места (мм)";"1980";"";"";"";"";"";"";"";"";1;1;"Количество сидячих мест";"4";1;1;"Количество спальных мест";"2-спальное";"";"";"";"";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную";"";"";"";"";"";"";"";"";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";"";"";"";"";"";"";"";"";1;1;"По габаритам";"длинные; большие";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие";"";"";"";"";1;1;"Система комплектации";"модульная";"";"";"";"";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1040 мм";1;1;"Ширина спального места (мм)";"1550";1;1;"Материал";"ткань";1;1;"Обивка";"22 группа";"";"";"";""
"";"variation";6354;"3-х местный диван «Мирано» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;"";2320.0;1040.0;1000.0;1;"";134040.0;178720.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/mirano_30239_26gr5bb74672885f8.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6354/Mirano_30231_26gr.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6354/Mirano_30234_26gr.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6354/Mirano_30236_26gr.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6354/Mirano_30237_26gr.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6354/Mirano_30241_26gr.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6354/Mirano_30242_26gr.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/6354/mirano_30238_26gr5d9c4e23f3623.jpg";"";"";"2644";"";"";"";"";"";"";1;1;"Боковины";"съемные";"";"";"";"";1;1;"Высота (мм)";"1000 мм";1;1;"Длина (мм)";"2320 мм";1;1;"Длина спального места (мм)";"1980";"";"";"";"";"";"";"";"";1;1;"Количество сидячих мест";"4";1;1;"Количество спальных мест";"2-спальное";"";"";"";"";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную";"";"";"";"";"";"";"";"";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";"";"";"";"";"";"";"";"";1;1;"По габаритам";"длинные; большие";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие";"";"";"";"";1;1;"Система комплектации";"модульная";"";"";"";"";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1040 мм";1;1;"Ширина спального места (мм)";"1550";1;1;"Материал";"ткань";1;1;"Обивка";"26 группа";"";"";"";""
"";"variation";8548;"3-х местный диван «Мирано» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;"";2320.0;1040.0;1000.0;1;"";112680.0;150240.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/mirano_759_19gr_3M.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/8548/mirano_208_19gr_3m.jpg";"";"";"2644";"";"";"";"";"";"";1;1;"Боковины";"съемные";"";"";"";"";1;1;"Высота (мм)";"1000 мм";1;1;"Длина (мм)";"2320 мм";1;1;"Длина спального места (мм)";"1980";"";"";"";"";"";"";"";"";1;1;"Количество сидячих мест";"4";1;1;"Количество спальных мест";"2-спальное";"";"";"";"";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную";"";"";"";"";"";"";"";"";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";"";"";"";"";"";"";"";"";1;1;"По габаритам";"длинные; большие";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие";"";"";"";"";1;1;"Система комплектации";"модульная";"";"";"";"";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1040 мм";1;1;"Ширина спального места (мм)";"1550";1;1;"Материал";"ткань";1;1;"Обивка";"19 группа";"";"";"";""
"";"variation";8549;"3-х местный диван «Мирано» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;"";2320.0;1040.0;1000.0;1;"";114788.0;153050.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/mirano_572_20gr5d9c4b24ae265.jpg";"";"";"2644";"";"";"";"";"";"";1;1;"Боковины";"съемные";"";"";"";"";1;1;"Высота (мм)";"1000 мм";1;1;"Длина (мм)";"2320 мм";1;1;"Длина спального места (мм)";"1980";"";"";"";"";"";"";"";"";1;1;"Количество сидячих мест";"4";1;1;"Количество спальных мест";"2-спальное";"";"";"";"";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную";"";"";"";"";"";"";"";"";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";"";"";"";"";"";"";"";"";1;1;"По габаритам";"длинные; большие";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие";"";"";"";"";1;1;"Система комплектации";"модульная";"";"";"";"";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1040 мм";1;1;"Ширина спального места (мм)";"1550";1;1;"Материал";"ткань";1;1;"Обивка";"20 группа";"";"";"";""
"";"variation";8550;"3-х местный диван «Мирано» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;"";2320.0;1040.0;1000.0;1;"";177698.0;236930.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/mirano_2063_120gr__3M5d9c4e882d5df.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/8550/mirano_3347_120gr_3M.jpg";"";"";"2644";"";"";"";"";"";"";1;1;"Боковины";"съемные";"";"";"";"";1;1;"Высота (мм)";"1000 мм";1;1;"Длина (мм)";"2320 мм";1;1;"Длина спального места (мм)";"1980";"";"";"";"";"";"";"";"";1;1;"Количество сидячих мест";"4";1;1;"Количество спальных мест";"2-спальное";"";"";"";"";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную";"";"";"";"";"";"";"";"";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";"";"";"";"";"";"";"";"";1;1;"По габаритам";"длинные; большие";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие";"";"";"";"";1;1;"Система комплектации";"модульная";"";"";"";"";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1040 мм";1;1;"Ширина спального места (мм)";"1550";1;1;"Материал";"натуральная кожа";1;1;"Обивка";"120 группа";"";"";"";""
"";"variation";8551;"3-х местный диван «Мирано» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;"";2320.0;1040.0;1000.0;1;"";224408.0;299210.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/mirano_2341_150gr5d9c4ee4d979b.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/8551/mirano_2341_150_gr_3m.jpg";"";"";"2644";"";"";"";"";"";"";1;1;"Боковины";"съемные";"";"";"";"";1;1;"Высота (мм)";"1000 мм";1;1;"Длина (мм)";"2320 мм";1;1;"Длина спального места (мм)";"1980";"";"";"";"";"";"";"";"";1;1;"Количество сидячих мест";"4";1;1;"Количество спальных мест";"2-спальное";"";"";"";"";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань";1;1;"Механизм трансформации";"седафлекс";1;1;"Назначение";"в гостиную";"";"";"";"";"";"";"";"";1;1;"Наполнитель сидения";"высокоэластичный пенополиуретан";1;1;"Наполнитель спинки";"силиконовые шарики";"";"";"";"";"";"";"";"";1;1;"По габаритам";"длинные; большие";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие";"";"";"";"";1;1;"Система комплектации";"модульная";"";"";"";"";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"1040 мм";1;1;"Ширина спального места (мм)";"1550";1;1;"Материал";"натуральная кожа";1;1;"Обивка";"150 группа";"";"";"";""
"";"variable";"1531";"3-х местный диван «Омега» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;97.0;1970.0;920.0;950.0;1;"";"";"";"Мягкая мебель > Диваны";"";"";"";"";"";"";"";"";"";"";"";"";1;1;"Боковины";"несъемные";1;1;"Вес";"97 кг";1;1;"Высота (мм)";"950 мм";1;1;"Длина (мм)";"1970 мм";1;1;"Длина спального места (мм)";"1860";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; флок";1;1;"Механизм трансформации";"французская раскладушка";1;1;"Назначение";"в гостиную; в кабинет; для отдыха; модульный";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пружинный блок типа Bonnel; пенополиуретан эластичный";1;1;"Наполнитель сидения";"пружинный блок Bonnell";1;1;"Наполнитель спинки";"эластичный пенополиуретан";1;1;"Объем";"1,747 м3";"";"";"";"";"";"";"";"";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие";1;1;"Подушки в комплекте";"нет";1;1;"Система комплектации";"модульная";1;1;"Стиль";"классика";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"920 мм";1;1;"Ширина спального места (мм)";"1300";"";"";"";"";"";"";"";"";"";"";"";""
"";"variation";5778;"3-х местный диван «Омега» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;97.0;1970.0;920.0;950.0;1;"";79905.0;106540.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/omega_521_22gr5a8a92551c11c.jpg";"";"";"1531";"";"";"";"";"";"";1;1;"Боковины";"несъемные";1;1;"Вес";"97 кг";1;1;"Высота (мм)";"950 мм";1;1;"Длина (мм)";"1970 мм";1;1;"Длина спального места (мм)";"1860";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; флок";1;1;"Механизм трансформации";"французская раскладушка";1;1;"Назначение";"в гостиную; в кабинет; для отдыха; модульный";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пружинный блок типа Bonnel; пенополиуретан эластичный";1;1;"Наполнитель сидения";"пружинный блок Bonnell";1;1;"Наполнитель спинки";"эластичный пенополиуретан";1;1;"Объем";"1,747 м3";"";"";"";"";"";"";"";"";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие";1;1;"Подушки в комплекте";"нет";1;1;"Система комплектации";"модульная";1;1;"Стиль";"классика";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"920 мм";1;1;"Ширина спального места (мм)";"1300";1;1;"Материал";"ткань";1;1;"Обивка";"22 группа";"";"";"";""
"";"variation";5779;"3-х местный диван «Омега» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;97.0;1970.0;920.0;950.0;1;"";75840.0;101120.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/omega_30167_20gr5a8a9273bd74c5dfb13fe646cf.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/5779/omega_495_20gr_3m5a8a926c069b05dfb140dadb17.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/5779/omega_578_20gr.jpg";"";"";"1531";"";"";"";"";"";"";1;1;"Боковины";"несъемные";1;1;"Вес";"97 кг";1;1;"Высота (мм)";"950 мм";1;1;"Длина (мм)";"1970 мм";1;1;"Длина спального места (мм)";"1860";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; флок";1;1;"Механизм трансформации";"французская раскладушка";1;1;"Назначение";"в гостиную; в кабинет; для отдыха; модульный";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пружинный блок типа Bonnel; пенополиуретан эластичный";1;1;"Наполнитель сидения";"пружинный блок Bonnell";1;1;"Наполнитель спинки";"эластичный пенополиуретан";1;1;"Объем";"1,747 м3";"";"";"";"";"";"";"";"";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие";1;1;"Подушки в комплекте";"нет";1;1;"Система комплектации";"модульная";1;1;"Стиль";"классика";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"920 мм";1;1;"Ширина спального места (мм)";"1300";1;1;"Материал";"ткань";1;1;"Обивка";"20 группа";"";"";"";""
"";"variation";5787;"3-х местный диван «Омега» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;97.0;1970.0;920.0;950.0;1;"";102930.0;137240.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/omega_1065-4065(0)_115gr_3m5a8a928d679d6.jpg";"";"";"1531";"";"";"";"";"";"";1;1;"Боковины";"несъемные";1;1;"Вес";"97 кг";1;1;"Высота (мм)";"950 мм";1;1;"Длина (мм)";"1970 мм";1;1;"Длина спального места (мм)";"1860";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; флок";1;1;"Механизм трансформации";"французская раскладушка";1;1;"Назначение";"в гостиную; в кабинет; для отдыха; модульный";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пружинный блок типа Bonnel; пенополиуретан эластичный";1;1;"Наполнитель сидения";"пружинный блок Bonnell";1;1;"Наполнитель спинки";"эластичный пенополиуретан";1;1;"Объем";"1,747 м3";"";"";"";"";"";"";"";"";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие";1;1;"Подушки в комплекте";"нет";1;1;"Система комплектации";"модульная";1;1;"Стиль";"классика";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"920 мм";1;1;"Ширина спального места (мм)";"1300";1;1;"Материал";"натуральная кожа";1;1;"Обивка";"115 группа";"";"";"";""
"";"variation";8738;"3-х местный диван «Омега» (3м)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;97.0;1970.0;920.0;950.0;1;"";72420.0;96560.0;"Мягкая мебель > Диваны";"";"";"https://pinskdrev.ru/web/catalogfiles/catalog/offers/omega_208_19gr_3M.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/8738/omega_211_19-gr_3M.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/8738/omega_215_19gr_3M.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/8738/Omega_748_19gr.jpg, https://pinskdrev.ru/web/catalogfiles/photogallery/Offer/8738/omega_753_19gr_3m.jpg";"";"";"1531";"";"";"";"";"";"";1;1;"Боковины";"несъемные";1;1;"Вес";"97 кг";1;1;"Высота (мм)";"950 мм";1;1;"Длина (мм)";"1970 мм";1;1;"Длина спального места (мм)";"1860";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"3";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; флок";1;1;"Механизм трансформации";"французская раскладушка";1;1;"Назначение";"в гостиную; в кабинет; для отдыха; модульный";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пружинный блок типа Bonnel; пенополиуретан эластичный";1;1;"Наполнитель сидения";"пружинный блок Bonnell";1;1;"Наполнитель спинки";"эластичный пенополиуретан";1;1;"Объем";"1,747 м3";"";"";"";"";"";"";"";"";1;1;"По наличию трансформации";"раскладной";"";"";"";"";1;1;"Подлокотники";"мягкие";1;1;"Подушки в комплекте";"нет";1;1;"Система комплектации";"модульная";1;1;"Стиль";"классика";1;1;"Тип";"3-х местный диван";"";"";"";"";1;1;"Ширина (мм)";"920 мм";1;1;"Ширина спального места (мм)";"1300";1;1;"Материал";"ткань";1;1;"Обивка";"19 группа";"";"";"";""
"";"variable";"1532";"Угловой диван «Омега» (3мL/R901R/L)";1;"";"visible";"";"";"";"";"none";"";0;"";"";0;0;136.0;2820.0;1800.0;950.0;1;"";"";"";"Мягкая мебель > Диваны";"";"";"";"";"";"";"";"";"";"";"";"";1;1;"Боковины";"несъемные";1;1;"Вес";"136 кг";1;1;"Высота (мм)";"950 мм";1;1;"Длина (мм)";"2820 мм";1;1;"Длина спального места (мм)";"1860";1;1;"Емкость для постельных принадлежностей";"нет";"";"";"";"";1;1;"Количество сидячих мест";"5";"";"";"";"";1;1;"Материал изготовления каркаса";"массив дерева; ДСП; фанера";1;1;"Материал ножек";"дерево";1;1;"Материал обивки";"натуральная кожа; ткань; кожа натуральная+кожа искусственная; велюр; флок";1;1;"Механизм трансформации";"французская раскладушка";1;1;"Назначение";"в гостиную; в кабинет; для офиса";1;1;"Наличие оттоманки";"нет";1;1;"Наполнение";"пружинный блок типа Bonnel; пенополиуретан эластичный";1;1;"Наполнитель сидения";"пружинный блок Bonnell";1;1;"Наполнитель спинки";"эластичный пенополиуретан";1;1;"Объем";"3,346 м3";"";"";"";"";1;1;"По габаритам";"большие";1;1;"По наличию трансформации";"раскладной";1;1;"По размещению угла";"левое; правое";1;1;"Подлокотники";"мягкие";1;1;"Подушки в комплекте";"нет";1;1;"Система комплектации";"модульная";1;1;"Стиль";"классика; практичный; неоклассика";1;1;"Тип";"диван угловой";"";"";"";"";1;1;"Ширина (мм)";"1800 мм";1;1;"Ширина спального места (мм)";"1300";"";"";"";"";"";"";"";"";"";"";"";""
